COMPOUND_ID,SMILES,product_inchikey,source_library,reaction_type,route_class,acid_fragment_id,acid_fragment_smiles,acid_role,acid_library_type,acid_avg_attribution,acid_activity_rate,handle_origin_acid,acid_state,amine_fragment_id,amine_fragment_smiles,amine_role,amine_library_type,amine_avg_attribution,amine_activity_rate,handle_origin_amine,amine_state,novel_vs_pathogen_train,novel_vs_union_train,MW,LogP,TPSA,HBA,HBD,AromRings,RotBonds,QED,SA_score,design_score,rank_within_library,product_linkage_type
CMPD_519,NC(Cc1ccccc1)[C:1](=O)[N:5]1CCN(CCN2CC=CC=N2)CC1,BPJSNSQITHWNKY-UHFFFAOYSA-N,CA_EC,amide,B,132048,COC(=O)C(N)Cc1ccccc1,substituent,CA_EC,,100.0,latent_ester,latent,206871,C1=CCN(CCN2CCNCC2)N=C1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,341.45900000000006,0.5582000000000018,65.17000000000002,5,1,1,6,0.8210440143640327,3.1845701132076982,2.001681,19,amide
CMPD_520,NC(Cc1ccccc1)[C:1](=O)[N:5](C1=C(Cc2cn[nH]c2)CCCC1)c1ccccc1,QDJVYTYWCDWQTK-UHFFFAOYSA-N,CA_EC,amide,B,132048,COC(=O)C(N)Cc1ccccc1,substituent,CA_EC,,100.0,latent_ester,latent,206067,c1ccc(NC2=C(Cc3cn[nH]c3)CCCC2)cc1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,400.5260000000002,4.383500000000004,75.01,3,2,3,7,0.617818782052157,3.27500210365755,1.998552,20,amide
CMPD_521,CCC[N:5](CC=C(C)C)[C:1](=O)C(C#N)CP(=O)(OCC)OCC,YEICDAPNBCLEIA-UHFFFAOYSA-N,CA_EC,amide,B,205617,CCOC(=O)C(C#N)CP(=O)(OCC)OCC,substituent,CA_EC,,100.0,latent_ester,latent,206990,CCCNCC=C(C)C,substituent,CA_EC,,100.0,native_amine,neutral,True,True,344.3920000000001,3.5970800000000027,79.63000000000001,5,0,0,11,0.4225275933242363,3.683918001522448,1.950707,21,amide
CMPD_522,NC(Cc1ccccc1)[C:1](=O)[N:5](CN[C@H]1CCCCO1)c1nc(-c2ccccc2)cs1,ICBWTZNVOQLQEJ-LWMIZPGFSA-N,CA_EC,amide,B,132048,COC(=O)C(N)Cc1ccccc1,substituent,CA_EC,,100.0,latent_ester,latent,205367,c1ccc(-c2csc(NCN[C@H]3CCCCO3)n2)cc1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,436.5810000000001,3.786800000000003,80.48,6,2,3,8,0.5253780415482756,3.4126993208727336,1.942081,22,amide
CMPD_523,CCC[N:5](CC=C(C)C)[C:1](=O)C(N)Cc1ccccc1,QEJJVYABIJMFPV-UHFFFAOYSA-N,CA_EC,amide,B,132048,COC(=O)C(N)Cc1ccccc1,substituent,CA_EC,,100.0,latent_ester,latent,206990,CCCNCC=C(C)C,substituent,CA_EC,,100.0,native_amine,neutral,True,True,274.408,2.7612000000000005,46.33,2,1,1,7,0.7771368809350782,2.6787962089681407,1.923153,23,amide
CMPD_524,NC(Cc1ccccc1)[C:1](=O)[N:5]1CN(c2nncs2)C=N1,POIRLELEXGUQMB-UHFFFAOYSA-N,CA_EC,amide,B,132048,COC(=O)C(N)Cc1ccccc1,substituent,CA_EC,,100.0,latent_ester,latent,206371,C1=NNCN1c1nncs1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,302.36299999999994,0.6574999999999998,87.71000000000001,7,1,2,4,0.8960201127177029,3.551031937253168,1.915191,24,amide
CMPD_525,CCOP(=O)(CC(C#N)[C:1](=O)[N:5](CN[C@H]1CCCCO1)c1nccs1)OCC,UIVKKJZNLNWGED-YSSOQSIOSA-N,CA_EC,amide,B,205617,CCOC(=O)C(C#N)CP(=O)(OCC)OCC,substituent,CA_EC,,100.0,latent_ester,latent,205366,c1csc(NCN[C@H]2CCCCO2)n1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,430.4670000000002,2.955680000000001,113.78,9,1,1,11,0.4210209648143272,4.3557370716454855,1.878926,25,amide
CMPD_526,NC(Cc1ccccc1)[C:1](=O)[N:5](C=CCc1cnn(-c2ccccc2)c1)c1ccccc1,VGNFFFWRABYVTR-UHFFFAOYSA-N,CA_EC,amide,B,132048,COC(=O)C(N)Cc1ccccc1,substituent,CA_EC,,100.0,latent_ester,latent,206062,C(=CNc1ccccc1)Cc1cnn(-c2ccccc2)c1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,422.532,4.531700000000004,64.15,4,1,4,8,0.4536736249314514,3.06031244015654,1.799003,26,amide
CMPD_527,CCC(C)OCCCCCCCCNC(=N)[NH:5][C:1](=O)N(C)Cc1ccccc1,UPTSKOGKDZPRBQ-UHFFFAOYSA-N,CA_EC,amide,B,205592,CN(Cc1ccccc1)C(=O)OC(C)(C)C,substituent,CA_EC,,100.0,latent_ester,latent,208423,CCC(C)OCCCCCCCCNC(=N)N,substituent,CA_EC,,100.0,native_amine,neutral,True,True,390.5720000000001,4.508070000000004,77.45,3,3,1,13,0.2634209482253332,2.973461345864397,1.793763,27,amide
CMPD_528,CNCCOP(=O)(NC(Cc1ccccc1)[C:1](=O)[N:5]1CCN(CCN2CC=CC=N2)CC1)Oc1ccccc1,KLBBHWIFCVQBOG-UHFFFAOYSA-N,CA_EC,amide,B,132044,CNCCOP(=O)(NC(Cc1ccccc1)C(=O)OC)Oc1ccccc1,substituent,CA_EC,,100.0,latent_ester,latent,206871,C1=CCN(CCN2CCNCC2)N=C1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,554.6320000000005,2.6122000000000005,98.74,8,2,2,14,0.271806703692548,3.878042314928945,1.790787,28,amide
CMPD_529,NC(Cc1ccccc1)[C:1](=O)[N:5]1CCC(c2cnn(-c3ccccc3)c2)C2=C1CCCC2,MDKKOLIDVHVRHL-UHFFFAOYSA-N,CA_EC,amide,B,132048,COC(=O)C(N)Cc1ccccc1,substituent,CA_EC,,100.0,latent_ester,latent,206064,c1ccc(-n2cc(C3CCNC4=C3CCCC4)cn2)cc1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,426.5640000000002,4.586300000000004,64.15,4,1,3,5,0.6491644037215626,3.482882006704995,1.788923,29,amide
CMPD_530,CCC(C)OCCCCCCCCNC(=N)[NH:5][C:1](=O)C(N)Cc1ccccc1,USDMTDBWPDTUJN-UHFFFAOYSA-N,CA_EC,amide,B,132048,COC(=O)C(N)Cc1ccccc1,substituent,CA_EC,,100.0,latent_ester,latent,208423,CCC(C)OCCCCCCCCNC(=N)N,substituent,CA_EC,,100.0,native_amine,neutral,True,True,390.5720000000001,3.3526700000000016,100.23,4,4,1,14,0.2222637860668324,3.2154817649268885,1.763695,30,amide
CMPD_531,NC(Cc1ccccc1)[C:1](=O)[N:5](CCc1ccccc1)POc1ccccc1,LTKFVZYILCSEBL-UHFFFAOYSA-N,CA_EC,amide,B,132048,COC(=O)C(N)Cc1ccccc1,substituent,CA_EC,,100.0,latent_ester,latent,132038,c1ccc(CCNPOc2ccccc2)cc1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,392.439,4.215200000000004,55.56,3,1,3,9,0.555075163510443,3.1940163363758174,1.721897,31,amide
CMPD_532,CN(Cc1ccccc1)[C:1](=O)[N:5](C1=C(Cc2cn[nH]c2)CCCC1)c1ccccc1,AVUAUKHESLQIRB-UHFFFAOYSA-N,CA_EC,amide,B,205592,CN(Cc1ccccc1)C(=O)OC(C)(C)C,substituent,CA_EC,,100.0,latent_ester,latent,206067,c1ccc(NC2=C(Cc3cn[nH]c3)CCCC2)cc1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,400.5260000000002,5.538900000000005,52.23,2,1,3,6,0.5906238574744482,2.875003403367561,1.695085,32,amide
CMPD_533,CCOP(=O)(CC(C#N)[C:1](=O)[NH:5]C(=N)NCCCCOC(C)CC)OCC,GEPVXVZXARJYBS-UHFFFAOYSA-N,CA_EC,amide,B,205617,CCOC(=O)C(C#N)CP(=O)(OCC)OCC,substituent,CA_EC,,100.0,latent_ester,latent,206989,CCC(C)OCCCCNC(=N)N,substituent,CA_EC,,100.0,native_amine,neutral,True,True,404.4480000000003,2.6281500000000007,133.53,7,3,0,14,0.1753174831809671,4.085181945717512,1.694405,33,amide
CMPD_534,CN(Cc1ccccc1)[C:1](=O)[N:5](CN[C@H]1CCCCO1)c1nc(-c2ccccc2)cs1,MGUZODVLWMLLNV-JOCHJYFZSA-N,CA_EC,amide,B,205592,CN(Cc1ccccc1)C(=O)OC(C)(C)C,substituent,CA_EC,,100.0,latent_ester,latent,205367,c1ccc(-c2csc(NCN[C@H]3CCCCO3)n2)cc1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,436.5810000000001,4.942200000000005,57.7,5,1,3,7,0.533041636739133,3.17254303825802,1.677881,34,amide
CMPD_535,CNCCOP(=O)(NC(Cc1ccccc1)[C:1](=O)[N:5]1Cc2ccsc2C1)Oc1ccccc1,MDAZUGUUXDOLKE-UHFFFAOYSA-N,CA_EC,amide,B,132044,CNCCOP(=O)(NC(Cc1ccccc1)C(=O)OC)Oc1ccccc1,substituent,CA_EC,,100.0,latent_ester,latent,206456,c1cc2c(s1)CNC2,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,485.5460000000003,4.214300000000003,79.9,6,2,3,11,0.3128948120726981,3.448092590394575,1.670802,35,amide
CMPD_536,NC(Cc1ccccc1)[C:1](=O)[N:5](C1=C(Cc2cnn(-c3ccccc3)c2)CCCC1)c1ccccc1,JYJXIMOHTRNVLM-UHFFFAOYSA-N,CA_EC,amide,B,132048,COC(=O)C(N)Cc1ccccc1,substituent,CA_EC,,100.0,latent_ester,latent,206056,c1ccc(NC2=C(Cc3cnn(-c4ccccc4)c3)CCCC2)cc1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,476.6240000000002,5.846100000000006,64.15,4,1,4,8,0.3471346254508861,3.174269324069164,1.663773,36,amide
CMPD_537,NC(Cc1ccccc1)[C:1](=O)[N:5](CCc1ccccc1)POCCNCc1ccccc1,NUXCOIYMENGUQL-UHFFFAOYSA-N,CA_EC,amide,B,132048,COC(=O)C(N)Cc1ccccc1,substituent,CA_EC,,100.0,latent_ester,latent,132037,c1ccc(CCNPOCCNCc2ccccc2)cc1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,449.5350000000001,3.942600000000003,67.59,4,2,3,13,0.3064208949069395,3.324258111451313,1.656062,37,amide
CMPD_538,NC(Cc1ccccc1)[C:1](=O)[N:5](CCOPNCCc1ccccc1)C1=CCOc2ccccc21,RKJIEOBRQRTEMR-UHFFFAOYSA-N,CA_EC,amide,B,132048,COC(=O)C(N)Cc1ccccc1,substituent,CA_EC,,100.0,latent_ester,latent,132039,C1=C(NCCOPNCCc2ccccc2)c2ccccc2OC1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,489.5560000000002,4.175900000000003,76.82000000000001,5,2,3,12,0.2949861979275646,3.866006375149489,1.651843,38,amide
CMPD_539,CNCCOP(=O)(NC(Cc1ccccc1)[C:1](=O)[N:5]1CN(c2nncs2)C=N1)Oc1ccccc1,TUQKGLNEPQNPTB-UHFFFAOYSA-N,CA_EC,amide,B,132044,CNCCOP(=O)(NC(Cc1ccccc1)C(=O)OC)Oc1ccccc1,substituent,CA_EC,,100.0,latent_ester,latent,206371,C1=NNCN1c1nncs1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,515.5360000000003,2.7115,121.28,10,2,3,12,0.2769929678545426,4.035712723170399,1.638343,39,amide
CMPD_540,CCCCCCC[N:5](CCC)[C:1](=O)C(C#N)CP(=O)(OCC)OCC,DBUTUBQFIKERCC-UHFFFAOYSA-N,CA_EC,amide,B,205617,CCOC(=O)C(C#N)CP(=O)(OCC)OCC,substituent,CA_EC,,100.0,latent_ester,latent,207893,CCCCCCCNCCC,substituent,CA_EC,,100.0,native_amine,neutral,True,True,374.4620000000002,4.6012800000000045,79.63000000000001,5,0,0,15,0.3090333801456476,3.334181682661612,1.624422,40,amide
CMPD_541,CCOP(=O)(CC(C#N)[C:1](=O)[N:5]1C=CC(c2cnn(-c3ccccc3)c2)CC1)OCC,HYWJZJYTIUPBEU-UHFFFAOYSA-N,CA_EC,amide,B,205617,CCOC(=O)C(C#N)CP(=O)(OCC)OCC,substituent,CA_EC,,100.0,latent_ester,latent,206070,C1=CC(c2cnn(-c3ccccc3)c2)CCN1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,442.4560000000002,4.107780000000004,97.45,7,0,2,9,0.5423915528095183,4.116491349997455,1.594527,41,amide
CMPD_542,CCCCCCCCC[N:5](CCC)[C:1](=O)C(C#N)CP(=O)(OCC)OCC,PILCQFAYSRPCDC-UHFFFAOYSA-N,CA_EC,amide,B,205617,CCOC(=O)C(C#N)CP(=O)(OCC)OCC,substituent,CA_EC,,100.0,latent_ester,latent,209272,CCCCCCCCCNCCC,substituent,CA_EC,,100.0,native_amine,neutral,True,True,402.5160000000002,5.381480000000006,79.63000000000001,5,0,0,17,0.2409296911782225,3.3109635441918908,1.581977,42,amide
CMPD_543,CN(Cc1ccccc1)[C:1](=O)[N:5](CCOPNCCc1ccccc1)C1=CCOC=C1,HDBCXDDUXDUNBF-UHFFFAOYSA-N,CA_EC,amide,B,205592,CN(Cc1ccccc1)C(=O)OC(C)(C)C,substituent,CA_EC,,100.0,latent_ester,latent,132036,C1=CC(NCCOPNCCc2ccccc2)=CCO1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,439.49600000000015,4.325600000000003,54.040000000000006,4,1,2,11,0.4184648949927156,3.813536275789719,1.571793,43,amide
CMPD_544,CCOP(=O)(CC(C#N)[C:1](=O)[N:5](CCc1ccccc1)POc1ccccc1)OCC,VWBJVAVOOPFCMF-UHFFFAOYSA-N,CA_EC,amide,B,205617,CCOC(=O)C(C#N)CP(=O)(OCC)OCC,substituent,CA_EC,,100.0,latent_ester,latent,132038,c1ccc(CCNPOc2ccccc2)cc1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,462.4230000000001,5.051080000000005,88.86,6,0,2,13,0.3871957501549658,3.903650790556896,1.509142,44,amide
CMPD_545,CN(Cc1ccccc1)[C:1](=O)[N:5](C=CCc1cnn(-c2ccccc2)c1)c1ccccc1,RZAFOGCAMXIOPT-UHFFFAOYSA-N,CA_EC,amide,B,205592,CN(Cc1ccccc1)C(=O)OC(C)(C)C,substituent,CA_EC,,100.0,latent_ester,latent,206062,C(=CNc1ccccc1)Cc1cnn(-c2ccccc2)c1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,422.532,5.687100000000006,41.370000000000005,3,0,4,7,0.3840434024912704,2.6463740173550203,1.49527,45,amide
CMPD_546,CN(Cc1ccccc1)[C:1](=O)[N:5]1CCC(c2cnn(-c3ccccc3)c2)C2=C1CCCC2,BGUPRQAGKVZGKS-UHFFFAOYSA-N,CA_EC,amide,B,205592,CN(Cc1ccccc1)C(=O)OC(C)(C)C,substituent,CA_EC,,100.0,latent_ester,latent,206064,c1ccc(-n2cc(C3CCNC4=C3CCCC4)cn2)cc1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,426.5640000000002,5.741700000000006,41.370000000000005,3,0,3,4,0.533616288562242,3.2515337167522844,1.48519,46,amide
CMPD_547,CN(Cc1ccccc1)[C:1](=O)[N:5]1C=CC(c2cnn(-c3ccccc3)c2)CC1,WGMGXEVRZAIFLI-UHFFFAOYSA-N,CA_EC,amide,B,205592,CN(Cc1ccccc1)C(=O)OC(C)(C)C,substituent,CA_EC,,100.0,latent_ester,latent,206070,C1=CC(c2cnn(-c3ccccc3)c2)CCN1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,372.4720000000001,4.427300000000004,41.370000000000005,3,0,3,4,0.6798884653119026,3.173720184062322,1.48278,47,amide
CMPD_548,CCC[N:5](CC=C(C)C)[C:1](=O)C(Cc1ccccc1)NP(=O)(OCCNC)Oc1ccccc1,ZSGHYWXULOBOSR-UHFFFAOYSA-N,CA_EC,amide,B,132044,CNCCOP(=O)(NC(Cc1ccccc1)C(=O)OC)Oc1ccccc1,substituent,CA_EC,,100.0,latent_ester,latent,206990,CCCNCC=C(C)C,substituent,CA_EC,,100.0,native_amine,neutral,True,True,487.5810000000002,4.815200000000004,79.9,5,2,2,15,0.2131502221290483,3.5088831181887032,1.465714,48,amide
CMPD_549,CCOP(=O)(CC(C#N)[C:1](=O)[N:5]1CCC(c2cnn(-c3ccccc3)c2)C2=C1CCCC2)OCC,XCRCDCMUVQKTAF-UHFFFAOYSA-N,CA_EC,amide,B,205617,CCOC(=O)C(C#N)CP(=O)(OCC)OCC,substituent,CA_EC,,100.0,latent_ester,latent,206064,c1ccc(-n2cc(C3CCNC4=C3CCCC4)cn2)cc1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,496.54800000000034,5.422180000000005,97.45,7,0,2,9,0.4300375095378228,4.147324261631937,1.459297,49,amide
CMPD_550,CN(Cc1ccccc1)[C:1](=O)[N:5](CCOPNCCc1ccccc1)C1=CCOc2ccccc21,KXHSHBUABZNEBU-UHFFFAOYSA-N,CA_EC,amide,B,205592,CN(Cc1ccccc1)C(=O)OC(C)(C)C,substituent,CA_EC,,100.0,latent_ester,latent,132039,C1=C(NCCOPNCCc2ccccc2)c2ccccc2OC1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,489.5560000000002,5.331300000000005,54.040000000000006,4,1,3,11,0.2922188050799427,3.6254234070469984,1.446643,50,amide
CMPD_551,CCCCCCC[N:5](CCC)[C:1](=O)C(N)Cc1ccccc1,HQJXONHRPCYWRR-UHFFFAOYSA-N,CA_EC,amide,B,132048,COC(=O)C(N)Cc1ccccc1,substituent,CA_EC,,100.0,latent_ester,latent,207893,CCCCCCCNCCC,substituent,CA_EC,,100.0,native_amine,neutral,True,True,304.478,3.7654000000000014,46.33,2,1,1,11,0.6326239422982392,2.3915249392723688,1.446228,51,amide
CMPD_552,CN(Cc1ccccc1)[C:1](=O)[N:5](CCc1ccccc1)POc1ccccc1,SIFQKOHAUYUFSQ-UHFFFAOYSA-N,CA_EC,amide,B,205592,CN(Cc1ccccc1)C(=O)OC(C)(C)C,substituent,CA_EC,,100.0,latent_ester,latent,132038,c1ccc(CCNPOc2ccccc2)cc1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,392.439,5.370600000000007,32.78,2,0,3,8,0.482922091247556,2.953490352917857,1.418164,52,amide
CMPD_553,CN(Cc1ccccc1)[C:1](=O)[N:5](CCc1ccccc1)POCCNCc1ccccc1,IQTUGLJMFAUWNC-UHFFFAOYSA-N,CA_EC,amide,B,205592,CN(Cc1ccccc1)C(=O)OC(C)(C)C,substituent,CA_EC,,100.0,latent_ester,latent,132037,c1ccc(CCNPOCCNCc2ccccc2)cc1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,449.5350000000001,5.098000000000005,44.81,3,1,3,12,0.3091837762772367,3.083311785492054,1.373629,53,amide
CMPD_554,NC(Cc1ccccc1)[C:1](=O)[N:5](CCc1ccccc1)P(OCCNCc1ccccc1)Oc1ccccc1,HZYDHAJUWNOJIE-UHFFFAOYSA-N,CA_EC,amide,B,132048,COC(=O)C(N)Cc1ccccc1,substituent,CA_EC,,100.0,latent_ester,latent,132041,c1ccc(CCNP(OCCNCc2ccccc2)Oc2ccccc2)cc1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,541.6320000000002,5.740000000000006,76.82000000000001,5,2,4,15,0.1483042241882302,3.3792007307008154,1.371653,54,amide
CMPD_555,CCOP(=O)(CC(C#N)[C:1](=O)[N:5](C=CCc1cnn(-c2ccccc2)c1)c1ccccc1)OCC,VLZOPIJZSKUPML-UHFFFAOYSA-N,CA_EC,amide,B,205617,CCOC(=O)C(C#N)CP(=O)(OCC)OCC,substituent,CA_EC,,100.0,latent_ester,latent,206062,C(=CNc1ccccc1)Cc1cnn(-c2ccccc2)c1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,492.5160000000002,5.367580000000006,97.45,7,0,3,12,0.3155368748752234,3.699314979862532,1.369377,55,amide
CMPD_556,CN(Cc1ccccc1)[C:1](=O)[N:5](CCOP(NCCc1ccccc1)Oc1ccccc1)C1=CCOC=C1,AEVAYWKWXYCFEY-UHFFFAOYSA-N,CA_EC,amide,B,205592,CN(Cc1ccccc1)C(=O)OC(C)(C)C,substituent,CA_EC,,100.0,latent_ester,latent,132040,C1=CC(NCCOP(NCCc2ccccc2)Oc2ccccc2)=CCO1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,531.5930000000003,6.123000000000006,63.27000000000001,5,1,3,13,0.2692846904057232,3.737426812531458,1.354367,56,amide
CMPD_557,CN(Cc1ccccc1)[C:1](=O)[N:5]1Cc2ccsc2C1,ARQMGDXIYKJNLV-UHFFFAOYSA-N,CA_EC,amide,B,205592,CN(Cc1ccccc1)C(=O)OC(C)(C)C,substituent,CA_EC,,100.0,latent_ester,latent,206456,c1cc2c(s1)CNC2,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,272.373,3.3157000000000023,23.550000000000004,2,0,2,2,0.8223959964723084,2.225850901566476,1.337082,57,amide
CMPD_558,CCOP(=O)(CC(C#N)[C:1](=O)[N:5](C1=C(Cc2cn[nH]c2)CCCC1)c1ccccc1)OCC,LEHDKXWEERVUKB-UHFFFAOYSA-N,CA_EC,amide,B,205617,CCOC(=O)C(C#N)CP(=O)(OCC)OCC,substituent,CA_EC,,100.0,latent_ester,latent,206067,c1ccc(NC2=C(Cc3cn[nH]c3)CCCC2)cc1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,470.5100000000003,5.219380000000005,108.31,6,1,2,11,0.4512352157647644,3.94264149765954,1.329592,58,amide
CMPD_559,NC(Cc1ccccc1)[C:1](=O)[N:5](CCOP(NCCc1ccccc1)Oc1ccccc1)C1=CCOC=C1,KSPYURNDTQULOK-UHFFFAOYSA-N,CA_EC,amide,B,132048,COC(=O)C(N)Cc1ccccc1,substituent,CA_EC,,100.0,latent_ester,latent,132040,C1=CC(NCCOP(NCCc2ccccc2)Oc2ccccc2)=CCO1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,531.5930000000003,4.9676000000000045,86.05000000000001,6,2,3,14,0.2859601602893269,3.97826979210306,1.323684,59,amide
CMPD_560,CCCCCCCCC[N:5](CCC)[C:1](=O)C(N)Cc1ccccc1,KAINXXIURLANPC-UHFFFAOYSA-N,CA_EC,amide,B,132048,COC(=O)C(N)Cc1ccccc1,substituent,CA_EC,,100.0,latent_ester,latent,209272,CCCCCCCCCNCCC,substituent,CA_EC,,100.0,native_amine,neutral,True,True,332.532,4.545600000000004,46.33,2,1,1,13,0.5388171301694791,2.4347528432351684,1.299063,60,amide
CMPD_561,CN(Cc1ccccc1)[C:1](=O)[N:5](C1=C(Cc2cnn(-c3ccccc3)c2)CCCC1)c1ccccc1,CEFKQZKGGMOKSK-UHFFFAOYSA-N,CA_EC,amide,B,205592,CN(Cc1ccccc1)C(=O)OC(C)(C)C,substituent,CA_EC,,100.0,latent_ester,latent,206056,c1ccc(NC2=C(Cc3cnn(-c4ccccc4)c3)CCCC2)cc1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,476.6240000000002,7.001500000000007,41.370000000000005,3,0,4,7,0.2880765635971414,2.771415745167221,1.276582,61,amide
CMPD_562,COC(=O)C(Cc1ccccc1)NP(=O)(OCC[N:5](C)[C:1](=O)N(C)Cc1ccccc1)Oc1ccccc1,MNPIFAIGUCNPLH-UHFFFAOYSA-N,CA_EC,amide,B,205592,CN(Cc1ccccc1)C(=O)OC(C)(C)C,substituent,CA_EC,,100.0,latent_ester,latent,132044,CNCCOP(=O)(NC(Cc1ccccc1)C(=O)OC)Oc1ccccc1,substituent,CA_EC,,100.0,native_amine,neutral,True,True,539.5690000000003,4.747800000000004,97.41,6,1,3,13,0.2473921560108788,3.309832063165331,1.202277,62,amide
CMPD_563,NC(Cc1ccccc1)[C:1](=O)[N:5](CCOP(NCCc1ccccc1)Oc1ccccc1)C1=CCOc2ccccc21,HBNQPSPSJGDBDC-UHFFFAOYSA-N,CA_EC,amide,B,132048,COC(=O)C(N)Cc1ccccc1,substituent,CA_EC,,100.0,latent_ester,latent,132042,C1=C(NCCOP(NCCc2ccccc2)Oc2ccccc2)c2ccccc2OC1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,581.6530000000002,5.973300000000006,86.05000000000001,6,2,4,14,0.178515147209694,3.877956110417911,1.198534,63,amide
CMPD_564,CCCCCCC[N:5](CCC)[C:1](=O)C(Cc1ccccc1)NP(=O)(OCCNC)Oc1ccccc1,JJWYIASBNWZQMB-UHFFFAOYSA-N,CA_EC,amide,B,132044,CNCCOP(=O)(NC(Cc1ccccc1)C(=O)OC)Oc1ccccc1,substituent,CA_EC,,100.0,latent_ester,latent,207893,CCCCCCCNCCC,substituent,CA_EC,,100.0,native_amine,neutral,True,True,517.6510000000002,5.819400000000005,79.9,5,2,2,19,0.1805983587378775,3.3543609976263005,1.190539,64,amide
CMPD_565,CCOP(=O)(CC(C#N)[C:1](=O)[N:5](C1=C(Cc2cnn(-c3ccccc3)c2)CCCC1)c1ccccc1)OCC,QODQHMLRIZZTGM-UHFFFAOYSA-N,CA_EC,amide,B,205617,CCOC(=O)C(C#N)CP(=O)(OCC)OCC,substituent,CA_EC,,100.0,latent_ester,latent,206056,c1ccc(NC2=C(Cc3cnn(-c4ccccc4)c3)CCCC2)cc1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,546.6080000000002,6.681980000000007,97.45,7,0,3,12,0.2350932469328932,3.768833357913733,1.177315,65,amide
CMPD_566,CN(Cc1ccccc1)[C:1](=O)[N:5](CCOP(NCCc1ccccc1)Oc1ccccc1)C1=CCOc2ccccc21,BRFAORHQPLXPNA-UHFFFAOYSA-N,CA_EC,amide,B,205592,CN(Cc1ccccc1)C(=O)OC(C)(C)C,substituent,CA_EC,,100.0,latent_ester,latent,132042,C1=C(NCCOP(NCCc2ccccc2)Oc2ccccc2)c2ccccc2OC1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,581.6530000000002,7.128700000000007,63.27000000000001,5,1,4,13,0.170326171430515,3.636825161154708,1.145409,66,amide
CMPD_567,CCOP(=O)(CC(C#N)[C:1](=O)[N:5](CN[C@H]1CCCCO1)c1nc(-c2ccccc2)cs1)OCC,CMDGKCMZDACLBT-VGAJERRHSA-N,CA_EC,amide,B,205617,CCOC(=O)C(C#N)CP(=O)(OCC)OCC,substituent,CA_EC,,100.0,latent_ester,latent,205367,c1ccc(-c2csc(NCN[C@H]3CCCCO3)n2)cc1,scaffold,CA_EC,,100.0,native_amine,neutral,True,True,506.5650000000003,4.622680000000004,113.78,9,1,2,12,0.3276289855528616,4.073524558513842,1.116521,67,amide
CMPD_568,CNCCOP(=O)(NC(Cc1ccccc1)[C:1](=O)[NH:5]C(Cc1ccccc1)C(=O)OC)Oc1ccccc1,YVVRIVSCLLNALI-UHFFFAOYSA-N,CA_EC,amide,B,132044,CNCCOP(=O)(NC(Cc1ccccc1)C(=O)OC)Oc1ccccc1,substituent,CA_EC,,100.0,latent_ester,latent,132048,COC(=O)C(N)Cc1ccccc1,substituent,CA_EC,,100.0,native_amine,neutral,True,True,539.5690000000003,3.510900000000001,114.99,7,3,3,15,0.1527702010360574,3.3891783825434665,1.112427,68,amide
